open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,open_datetime_utc,close_datetime_utc
1758873600000,109320.02000000,109607.50000000,109304.72000000,109567.20000000,575.78415000,1758877199999,63042786.67753130,119413,223.39330000,24457432.11361970,0,2025-09-26T08:00:00.000Z,2025-09-26T08:59:59.999Z
1758877200000,109567.20000000,109690.98000000,109393.37000000,109568.72000000,441.33309000,1758880799999,48347437.49724650,110140,173.22147000,18975054.80746750,0,2025-09-26T09:00:00.000Z,2025-09-26T09:59:59.999Z
1758880800000,109568.72000000,109568.72000000,108697.42000000,108895.00000000,735.10273000,1758884399999,80128331.51130570,148897,249.85587000,27236361.07957680,0,2025-09-26T10:00:00.000Z,2025-09-26T10:59:59.999Z
1758884400000,108894.99000000,109200.00000000,108620.07000000,109133.50000000,923.24217000,1758887999999,100461566.18371350,154334,344.71501000,37521087.86092170,0,2025-09-26T11:00:00.000Z,2025-09-26T11:59:59.999Z
1758888000000,109133.50000000,109579.00000000,108824.82000000,109372.68000000,863.36244000,1758891599999,94286123.45499770,224444,436.58669000,47685250.16407860,0,2025-09-26T12:00:00.000Z,2025-09-26T12:59:59.999Z
1758891600000,109372.68000000,109779.73000000,109000.00000000,109669.73000000,991.99403000,1758895199999,108614448.38696990,250611,584.14224000,63967973.81709480,0,2025-09-26T13:00:00.000Z,2025-09-26T13:59:59.999Z
1758895200000,109669.72000000,109779.73000000,108764.76000000,108836.00000000,900.45250000,1758898799999,98239967.43084910,312487,386.12049000,42136353.64791320,0,2025-09-26T14:00:00.000Z,2025-09-26T14:59:59.999Z
1758898800000,108836.00000000,109358.50000000,108802.04000000,109027.78000000,486.11543000,1758902399999,53029215.65547730,174209,238.29885000,25992542.21522010,0,2025-09-26T15:00:00.000Z,2025-09-26T15:59:59.999Z
1758902400000,109027.79000000,109618.00000000,109027.78000000,109460.01000000,291.37899000,1758905999999,31866540.33524950,119138,160.20780000,17518922.69540210,0,2025-09-26T16:00:00.000Z,2025-09-26T16:59:59.999Z
1758906000000,109460.00000000,110000.00000000,109392.35000000,109899.99000000,627.01224000,1758909599999,68830180.56222680,137014,356.79848000,39165752.87710630,0,2025-09-26T17:00:00.000Z,2025-09-26T17:59:59.999Z
1758909600000,109900.00000000,110300.00000000,109700.00000000,109727.99000000,571.22129000,1758913199999,62842424.65657270,125229,301.02208000,33118950.01615720,0,2025-09-26T18:00:00.000Z,2025-09-26T18:59:59.999Z
1758913200000,109727.99000000,109727.99000000,109030.41000000,109172.20000000,603.81607000,1758916799999,66027425.15559600,162447,272.68719000,29806834.68804720,0,2025-09-26T19:00:00.000Z,2025-09-26T19:59:59.999Z
1758916800000,109172.21000000,109347.59000000,109087.57000000,109288.44000000,245.23004000,1758920399999,26782190.03635400,76085,140.76425000,15373149.73765930,0,2025-09-26T20:00:00.000Z,2025-09-26T20:59:59.999Z
1758920400000,109288.45000000,109530.00000000,109189.17000000,109469.07000000,210.90009000,1758923999999,23065101.24966630,63369,106.78789000,11679436.44190220,0,2025-09-26T21:00:00.000Z,2025-09-26T21:59:59.999Z
1758924000000,109469.07000000,109607.38000000,109348.00000000,109558.25000000,183.31873000,1758927599999,20074983.81782640,37151,92.39243000,10116936.78402610,0,2025-09-26T22:00:00.000Z,2025-09-26T22:59:59.999Z
1758927600000,109558.24000000,109687.69000000,109432.07000000,109643.46000000,213.65814000,1758931199999,23418543.79206640,32467,130.83967000,14342288.89091360,0,2025-09-26T23:00:00.000Z,2025-09-26T23:59:59.999Z
1758931200000,109643.46000000,109660.88000000,109472.23000000,109649.29000000,268.55384000,1758934799999,29425269.72332610,45635,104.71307000,11472264.59292160,0,2025-09-27T00:00:00.000Z,2025-09-27T00:59:59.999Z
1758934800000,109649.29000000,109657.45000000,109330.08000000,109431.92000000,230.21003000,1758938399999,25202561.67594990,40694,77.67415000,8503131.29322770,0,2025-09-27T01:00:00.000Z,2025-09-27T01:59:59.999Z
1758938400000,109431.92000000,109482.64000000,109324.42000000,109408.18000000,280.63961000,1758941999999,30704083.45435380,39867,186.96662000,20455004.92888970,0,2025-09-27T02:00:00.000Z,2025-09-27T02:59:59.999Z
1758942000000,109408.18000000,109743.91000000,109384.63000000,109553.77000000,262.25571000,1758945599999,28739548.36041620,44139,141.33104000,15486973.25900640,0,2025-09-27T03:00:00.000Z,2025-09-27T03:59:59.999Z
1758945600000,109553.77000000,109742.27000000,109514.63000000,109654.99000000,248.07725000,1758949199999,27191908.15876220,39017,130.85778000,14341655.75625870,0,2025-09-27T04:00:00.000Z,2025-09-27T04:59:59.999Z
1758949200000,109654.99000000,109684.29000000,109593.65000000,109635.72000000,128.97939000,1758952799999,14141068.63430240,20563,67.00712000,7346345.75757220,0,2025-09-27T05:00:00.000Z,2025-09-27T05:59:59.999Z
1758952800000,109635.73000000,109635.73000000,109481.44000000,109541.36000000,241.06138000,1758956399999,26405051.07244170,26026,105.00839000,11501658.28639000,0,2025-09-27T06:00:00.000Z,2025-09-27T06:59:59.999Z
1758956400000,109541.36000000,109570.36000000,109332.02000000,109411.20000000,290.72314000,1758959999999,31823582.93547710,33291,103.21115000,11297780.68736580,0,2025-09-27T07:00:00.000Z,2025-09-27T07:59:59.999Z
1758960000000,109411.19000000,109411.20000000,109252.00000000,109252.01000000,379.23249000,1758963599999,41452720.00111590,53887,175.49522000,19182454.95661180,0,2025-09-27T08:00:00.000Z,2025-09-27T08:59:59.999Z
1758963600000,109252.01000000,109347.59000000,109064.40000000,109292.73000000,409.97831000,1758967199999,44768382.07881670,51335,155.28918000,16958689.67089540,0,2025-09-27T09:00:00.000Z,2025-09-27T09:59:59.999Z
1758967200000,109292.74000000,109477.69000000,109256.07000000,109431.70000000,322.59239000,1758970799999,35278044.40810680,56472,172.02201000,18811813.11817680,0,2025-09-27T10:00:00.000Z,2025-09-27T10:59:59.999Z
1758970800000,109431.71000000,109440.65000000,109280.00000000,109310.21000000,244.48710000,1758974399999,26730503.07372350,32789,93.40040000,10211414.75480790,0,2025-09-27T11:00:00.000Z,2025-09-27T11:59:59.999Z
1758974400000,109310.22000000,109477.59000000,109227.14000000,109400.05000000,336.07633000,1758977999999,36746257.56833610,50111,155.64029000,17018184.53066010,0,2025-09-27T12:00:00.000Z,2025-09-27T12:59:59.999Z
1758978000000,109400.06000000,109412.14000000,109299.64000000,109306.61000000,336.77227000,1758981599999,36825559.60280260,39698,166.15414000,18168885.03452660,0,2025-09-27T13:00:00.000Z,2025-09-27T13:59:59.999Z
1758981600000,109306.61000000,109387.51000000,109255.90000000,109287.89000000,273.62629000,1758985199999,29909817.53811710,32514,105.89621000,11575817.56853890,0,2025-09-27T14:00:00.000Z,2025-09-27T14:59:59.999Z
1758985200000,109287.89000000,109427.40000000,109193.00000000,109402.24000000,204.90854000,1758988799999,22394142.35583890,55689,83.34860000,9108749.39872330,0,2025-09-27T15:00:00.000Z,2025-09-27T15:59:59.999Z
1758988800000,109402.25000000,109427.76000000,109308.00000000,109389.04000000,176.55452000,1758992399999,19309853.88011780,49902,90.11815000,9855618.18449260,0,2025-09-27T16:00:00.000Z,2025-09-27T16:59:59.999Z
1758992400000,109389.05000000,109410.00000000,109243.89000000,109382.47000000,183.15972000,1758995999999,20024506.19632790,55081,71.05353000,7767910.72147700,0,2025-09-27T17:00:00.000Z,2025-09-27T17:59:59.999Z
1758996000000,109382.48000000,109434.99000000,109345.11000000,109434.96000000,154.76580000,1758999599999,16931995.80675330,24575,47.67925000,5215881.13040680,0,2025-09-27T18:00:00.000Z,2025-09-27T18:59:59.999Z
1758999600000,109434.96000000,109440.00000000,109383.48000000,109424.20000000,76.33855000,1759003199999,8353088.81543340,16138,26.07042000,2852488.19233670,0,2025-09-27T19:00:00.000Z,2025-09-27T19:59:59.999Z
1759003200000,109424.21000000,109435.00000000,109362.72000000,109390.00000000,60.18528000,1759006799999,6583966.18137290,16410,22.83693000,2498145.92843960,0,2025-09-27T20:00:00.000Z,2025-09-27T20:59:59.999Z
1759006800000,109390.00000000,109483.55000000,109389.47000000,109474.99000000,119.69499000,1759010399999,13097478.16627180,14672,83.27495000,9112059.23600940,0,2025-09-27T21:00:00.000Z,2025-09-27T21:59:59.999Z
1759010400000,109474.98000000,109699.98000000,109474.98000000,109605.62000000,175.35372000,1759013999999,19218258.57528430,42503,113.94803000,12487855.08206630,0,2025-09-27T22:00:00.000Z,2025-09-27T22:59:59.999Z
1759014000000,109605.63000000,109683.16000000,109461.53000000,109635.85000000,97.55978000,1759017599999,10689940.73362810,38586,44.26223000,4849718.92439410,0,2025-09-27T23:00:00.000Z,2025-09-27T23:59:59.999Z
1759017600000,109635.85000000,109787.75000000,109548.00000000,109607.81000000,283.02575000,1759021199999,31032199.20831320,74899,138.22863000,15154769.93383380,0,2025-09-28T00:00:00.000Z,2025-09-28T00:59:59.999Z
1759021200000,109607.81000000,109654.85000000,109325.05000000,109353.67000000,221.51490000,1759024799999,24253193.57659300,80879,94.38436000,10333408.69009280,0,2025-09-28T01:00:00.000Z,2025-09-28T01:59:59.999Z
1759024800000,109353.68000000,109535.00000000,109353.67000000,109447.55000000,194.54739000,1759028399999,21290082.58378570,43821,109.34294000,11964837.29532300,0,2025-09-28T02:00:00.000Z,2025-09-28T02:59:59.999Z
1759028400000,109447.54000000,109535.00000000,109409.17000000,109436.00000000,123.06023000,1759031999999,13469238.50147060,24279,70.32434000,7697209.58926890,0,2025-09-28T03:00:00.000Z,2025-09-28T03:59:59.999Z
1759032000000,109436.00000000,109486.10000000,109365.88000000,109365.90000000,99.29239000,1759035599999,10863025.39743450,22153,52.35015000,5727081.77398120,0,2025-09-28T04:00:00.000Z,2025-09-28T04:59:59.999Z
1759035600000,109365.90000000,109398.00000000,109356.42000000,109356.43000000,124.07352000,1759039199999,13569821.18408470,16723,73.31173000,8017840.18499760,0,2025-09-28T05:00:00.000Z,2025-09-28T05:59:59.999Z
1759039200000,109356.44000000,109455.97000000,109260.00000000,109410.00000000,167.02015000,1759042799999,18267054.61300810,26118,82.07695000,8976816.94336280,0,2025-09-28T06:00:00.000Z,2025-09-28T06:59:59.999Z
1759042800000,109410.00000000,109537.80000000,109350.00000000,109513.06000000,178.66470000,1759046399999,19557145.10286780,27362,86.57457000,9476685.37439590,0,2025-09-28T07:00:00.000Z,2025-09-28T07:59:59.999Z
1759046400000,109513.06000000,109585.39000000,109423.21000000,109509.91000000,216.27847000,1759049999999,23686050.18009920,41374,101.91967000,11160934.46459420,0,2025-09-28T08:00:00.000Z,2025-09-28T08:59:59.999Z
1759050000000,109509.91000000,109559.89000000,109323.88000000,109519.42000000,209.63846000,1759053599999,22949444.39774550,58225,100.67594000,11021387.58796290,0,2025-09-28T09:00:00.000Z,2025-09-28T09:59:59.999Z
1759053600000,109519.43000000,109519.43000000,109368.43000000,109368.44000000,143.70537000,1759057199999,15724598.26628850,35830,68.64772000,7510712.02375700,0,2025-09-28T10:00:00.000Z,2025-09-28T10:59:59.999Z
1759057200000,109368.43000000,109447.28000000,109250.00000000,109369.02000000,293.31231000,1759060799999,32060196.20220030,47997,149.75046000,16368668.44021270,0,2025-09-28T11:00:00.000Z,2025-09-28T11:59:59.999Z
1759060800000,109369.02000000,109451.04000000,109189.99000000,109314.99000000,308.15163000,1759064399999,33693656.48487800,80500,133.10857000,14554509.96197090,0,2025-09-28T12:00:00.000Z,2025-09-28T12:59:59.999Z
1759064400000,109314.99000000,109668.98000000,109314.98000000,109639.00000000,332.00919000,1759067999999,36361471.25336040,67724,112.39390000,12308122.51276790,0,2025-09-28T13:00:00.000Z,2025-09-28T13:59:59.999Z
1759068000000,109639.00000000,109888.00000000,109502.56000000,109850.01000000,370.11862000,1759071599999,40598576.78843430,72120,153.63419000,16856158.32448910,0,2025-09-28T14:00:00.000Z,2025-09-28T14:59:59.999Z
1759071600000,109850.00000000,110037.93000000,109712.23000000,110037.93000000,338.92347000,1759075199999,37245236.86239110,68532,156.83075000,17237688.06905310,0,2025-09-28T15:00:00.000Z,2025-09-28T15:59:59.999Z
1759075200000,110037.92000000,110393.63000000,110008.54000000,110222.02000000,516.23853000,1759078799999,56882280.50676620,86547,248.14961000,27343611.59376160,0,2025-09-28T16:00:00.000Z,2025-09-28T16:59:59.999Z
1759078800000,110222.01000000,110377.05000000,110130.26000000,110203.52000000,374.79675000,1759082399999,41327486.52439280,85746,205.72139000,22683040.51110310,0,2025-09-28T17:00:00.000Z,2025-09-28T17:59:59.999Z
1759082400000,110203.53000000,110293.56000000,110060.88000000,110293.56000000,140.49771000,1759085999999,15479169.25888330,36167,61.84038000,6813906.42634930,0,2025-09-28T18:00:00.000Z,2025-09-28T18:59:59.999Z
1759086000000,110293.56000000,110388.46000000,110119.71000000,110337.60000000,184.24395000,1759089599999,20321288.87019720,33049,97.00522000,10699907.73288840,0,2025-09-28T19:00:00.000Z,2025-09-28T19:59:59.999Z
1759089600000,110337.61000000,110945.00000000,110294.78000000,110803.80000000,510.06540000,1759093199999,56475071.37964610,73843,301.81571000,33411750.13392620,0,2025-09-28T20:00:00.000Z,2025-09-28T20:59:59.999Z
1759093200000,110803.80000000,110896.33000000,110640.81000000,110833.99000000,275.55071000,1759096799999,30524908.88710800,34606,137.08192000,15185287.62948130,0,2025-09-28T21:00:00.000Z,2025-09-28T21:59:59.999Z
1759096800000,110833.99000000,112014.00000000,110833.99000000,111938.51000000,1130.21918000,1759100399999,126085910.28309150,190927,611.56271000,68195762.23560360,0,2025-09-28T22:00:00.000Z,2025-09-28T22:59:59.999Z
1759100400000,111938.51000000,112350.00000000,111938.51000000,112163.95000000,807.38282000,1759103999999,90537838.00729530,155445,435.14425000,48795659.73617270,0,2025-09-28T23:00:00.000Z,2025-09-28T23:59:59.999Z
1759104000000,112163.96000000,112309.98000000,111985.00000000,112260.57000000,716.58660000,1759107599999,80360974.67755370,118701,370.85037000,41592343.84272630,0,2025-09-29T00:00:00.000Z,2025-09-29T00:59:59.999Z
1759107600000,112260.57000000,112310.00000000,111721.79000000,111855.30000000,649.21896000,1759111199999,72722487.56246790,127933,246.44682000,27614497.25457210,0,2025-09-29T01:00:00.000Z,2025-09-29T01:59:59.999Z
1759111200000,111855.30000000,112022.27000000,111632.72000000,111750.02000000,621.54504000,1759114799999,69488405.58870790,122847,268.32164000,29999481.48065380,0,2025-09-29T02:00:00.000Z,2025-09-29T02:59:59.999Z
1759114800000,111750.02000000,111857.51000000,111588.07000000,111857.51000000,310.12302000,1759118399999,34642670.19624740,72579,163.37077000,18250320.05988890,0,2025-09-29T03:00:00.000Z,2025-09-29T03:59:59.999Z
1759118400000,111857.51000000,111904.34000000,111750.00000000,111812.00000000,278.79762000,1759121999999,31179410.79193890,62645,121.21556000,13556729.95335890,0,2025-09-29T04:00:00.000Z,2025-09-29T04:59:59.999Z
1759122000000,111812.01000000,111812.01000000,111575.38000000,111753.34000000,348.73721000,1759125599999,38944552.55372650,65765,146.71395000,16383697.57571740,0,2025-09-29T05:00:00.000Z,2025-09-29T05:59:59.999Z
1759125600000,111753.34000000,111850.00000000,111624.00000000,111632.83000000,334.53443000,1759129199999,37381242.46282730,74770,145.97554000,16310373.44196860,0,2025-09-29T06:00:00.000Z,2025-09-29T06:59:59.999Z
1759129200000,111632.83000000,111865.96000000,111560.65000000,111865.95000000,869.29090000,1759132799999,97087252.81914680,96319,590.35903000,65929655.49032520,0,2025-09-29T07:00:00.000Z,2025-09-29T07:59:59.999Z
1759132800000,111865.96000000,112421.99000000,111865.95000000,112099.75000000,787.97678000,1759136399999,88351130.68830790,116224,492.64472000,55233781.22058580,0,2025-09-29T08:00:00.000Z,2025-09-29T08:59:59.999Z
1759136400000,112099.74000000,112219.00000000,111988.13000000,112110.90000000,460.23123000,1759139999999,51596365.90149810,73585,216.35063000,24254380.30573630,0,2025-09-29T09:00:00.000Z,2025-09-29T09:59:59.999Z
1759140000000,112110.90000000,112225.00000000,112012.73000000,112090.18000000,476.12298000,1759143599999,53371908.85621280,61031,152.58452000,17107366.28523100,0,2025-09-29T10:00:00.000Z,2025-09-29T10:59:59.999Z
1759143600000,112090.19000000,112112.86000000,111923.13000000,112100.00000000,401.91096000,1759147199999,45023424.40920720,74144,215.49680000,24140532.36697450,0,2025-09-29T11:00:00.000Z,2025-09-29T11:59:59.999Z
1759147200000,112100.00000000,112515.00000000,111940.00000000,112022.16000000,744.63691000,1759150799999,83558084.85474010,104826,418.05108000,46915425.32637740,0,2025-09-29T12:00:00.000Z,2025-09-29T12:59:59.999Z
1759150800000,112022.00000000,113490.00000000,111901.26000000,113227.29000000,1670.66371000,1759154399999,188528854.82254990,287933,1029.88122000,116240825.60764860,0,2025-09-29T13:00:00.000Z,2025-09-29T13:59:59.999Z
1759154400000,113227.29000000,114231.56000000,113220.21000000,114033.53000000,1791.07159000,1759157999999,203838443.35836980,254200,851.47527000,96909549.01276810,0,2025-09-29T14:00:00.000Z,2025-09-29T14:59:59.999Z
1759158000000,114033.54000000,114127.13000000,113686.06000000,113815.57000000,858.42631000,1759161599999,97790910.14617800,142381,364.36849000,41508204.76643250,0,2025-09-29T15:00:00.000Z,2025-09-29T15:59:59.999Z
1759161600000,113815.57000000,114053.00000000,113600.00000000,113626.15000000,728.01207000,1759165199999,82888407.57173410,77427,293.78552000,33456840.05611640,0,2025-09-29T16:00:00.000Z,2025-09-29T16:59:59.999Z
1759165200000,113626.15000000,114151.00000000,113449.74000000,114043.91000000,843.56729000,1759168799999,95976164.95238470,100003,381.99941000,43474258.97268950,0,2025-09-29T17:00:00.000Z,2025-09-29T17:59:59.999Z
1759168800000,114043.92000000,114137.73000000,113867.02000000,114008.79000000,396.89151000,1759172399999,45239648.56548590,67304,171.51320000,19549791.97061580,0,2025-09-29T18:00:00.000Z,2025-09-29T18:59:59.999Z
1759172400000,114008.78000000,114390.93000000,113848.63000000,114265.55000000,747.93438000,1759175999999,85379189.85918430,109783,380.63907000,43453933.24289380,0,2025-09-29T19:00:00.000Z,2025-09-29T19:59:59.999Z
1759176000000,114265.56000000,114400.00000000,114122.12000000,114258.29000000,497.44944000,1759179599999,56861616.78574820,87204,272.87024000,31192263.62281930,0,2025-09-29T20:00:00.000Z,2025-09-29T20:59:59.999Z
1759179600000,114258.29000000,114329.80000000,114095.36000000,114176.73000000,218.26557000,1759183199999,24928851.52255010,38016,84.38970000,9637999.44276950,0,2025-09-29T21:00:00.000Z,2025-09-29T21:59:59.999Z
1759183200000,114176.72000000,114216.41000000,114020.00000000,114189.81000000,443.81221000,1759186799999,50643570.25076020,49412,274.70179000,31345289.72393410,0,2025-09-29T22:00:00.000Z,2025-09-29T22:59:59.999Z
1759186800000,114189.80000000,114395.92000000,114189.80000000,114311.96000000,345.31333000,1759190399999,39464066.67360830,57621,182.68234000,20877446.54594920,0,2025-09-29T23:00:00.000Z,2025-09-29T23:59:59.999Z
1759190400000,114311.97000000,114758.00000000,114040.35000000,114525.97000000,953.85322000,1759193999999,109113615.79120900,138255,486.06472000,55614487.48955740,0,2025-09-30T00:00:00.000Z,2025-09-30T00:59:59.999Z
1759194000000,114525.97000000,114792.00000000,114255.38000000,114500.31000000,766.25660000,1759197599999,87732233.71814480,148309,308.71565000,35361758.56035660,0,2025-09-30T01:00:00.000Z,2025-09-30T01:59:59.999Z
1759197600000,114500.32000000,114583.19000000,114360.00000000,114455.96000000,385.99253000,1759201199999,44185465.12783230,93132,170.55303000,19524196.29307320,0,2025-09-30T02:00:00.000Z,2025-09-30T02:59:59.999Z
1759201200000,114455.96000000,114514.50000000,114303.06000000,114376.39000000,388.27883000,1759204799999,44410900.23063270,64531,157.35764000,17999277.37023280,0,2025-09-30T03:00:00.000Z,2025-09-30T03:59:59.999Z
1759204800000,114376.39000000,114376.40000000,114091.62000000,114091.63000000,355.43204000,1759208399999,40598976.16972890,70600,128.38477000,14663814.33790350,0,2025-09-30T04:00:00.000Z,2025-09-30T04:59:59.999Z
1759208400000,114091.63000000,114205.17000000,113827.24000000,113904.00000000,698.31455000,1759211999999,79595171.30019400,103429,249.32436000,28425032.76644950,0,2025-09-30T05:00:00.000Z,2025-09-30T05:59:59.999Z
1759212000000,113904.00000000,114084.22000000,113838.41000000,113891.64000000,527.62041000,1759215599999,60113645.60625120,72853,222.31428000,25330466.47522380,0,2025-09-30T06:00:00.000Z,2025-09-30T06:59:59.999Z
1759215600000,113891.64000000,113994.61000000,113585.00000000,113699.23000000,745.45417000,1759219199999,84808256.09394660,87252,347.85810000,39572622.94554280,0,2025-09-30T07:00:00.000Z,2025-09-30T07:59:59.999Z
1759219200000,113699.24000000,113741.37000000,113350.35000000,113451.89000000,653.46315000,1759222799999,74203391.92101470,105671,331.53616000,37647096.46743860,0,2025-09-30T08:00:00.000Z,2025-09-30T08:59:59.999Z
1759222800000,113451.89000000,113451.89000000,112731.41000000,112781.97000000,995.05591000,1759226399999,112534196.96416220,144116,440.69114000,49827993.67990670,0,2025-09-30T09:00:00.000Z,2025-09-30T09:59:59.999Z
1759226400000,112781.97000000,113085.23000000,112656.27000000,112923.49000000,721.99583000,1759229999999,81491748.22469250,135266,448.16923000,50585364.67956250,0,2025-09-30T10:00:00.000Z,2025-09-30T10:59:59.999Z
1759230000000,112923.50000000,113135.44000000,112810.62000000,113055.01000000,498.77683000,1759233599999,56340949.23951930,77254,313.92861000,35458896.27417110,0,2025-09-30T11:00:00.000Z,2025-09-30T11:59:59.999Z
1759233600000,113055.00000000,113255.99000000,112990.75000000,113002.06000000,347.59460000,1759237199999,39315917.10017010,83222,163.61939000,18508801.61681380,0,2025-09-30T12:00:00.000Z,2025-09-30T12:59:59.999Z
1759237200000,113002.06000000,113677.23000000,112866.11000000,113404.53000000,823.64679000,1759240799999,93302347.16269070,237538,451.91416000,51190048.84381090,0,2025-09-30T13:00:00.000Z,2025-09-30T13:59:59.999Z
1759240800000,113404.53000000,113630.13000000,112900.00000000,113595.05000000,910.17644000,1759244399999,103057049.63937750,327526,422.34852000,47827711.58878130,0,2025-09-30T14:00:00.000Z,2025-09-30T14:59:59.999Z
1759244400000,113595.04000000,113598.27000000,112919.95000000,113106.16000000,758.86878000,1759247999999,85865428.08573720,230508,262.42709000,29692069.16045040,0,2025-09-30T15:00:00.000Z,2025-09-30T15:59:59.999Z
1759248000000,113106.15000000,113279.92000000,112800.00000000,112841.24000000,386.78887000,1759251599999,43717317.04092590,135272,176.99977000,20003829.41288610,0,2025-09-30T16:00:00.000Z,2025-09-30T16:59:59.999Z
1759251600000,112841.23000000,113503.99000000,112813.82000000,113246.11000000,745.57241000,1759255199999,84452813.22535440,149805,294.34133000,33326795.85571080,0,2025-09-30T17:00:00.000Z,2025-09-30T17:59:59.999Z
1759255200000,113246.12000000,113714.56000000,113177.37000000,113714.56000000,431.85830000,1759258799999,48989147.27581090,78515,251.73269000,28558298.27889690,0,2025-09-30T18:00:00.000Z,2025-09-30T18:59:59.999Z
1759258800000,113714.55000000,114563.46000000,113702.01000000,114359.99000000,971.66803000,1759262399999,110869977.57288520,148572,564.02271000,64362210.49288210,0,2025-09-30T19:00:00.000Z,2025-09-30T19:59:59.999Z
1759262400000,114359.99000000,114723.57000000,114110.09000000,114626.36000000,710.64838000,1759265999999,81282781.13967820,122130,406.44032000,46483011.68545550,0,2025-09-30T20:00:00.000Z,2025-09-30T20:59:59.999Z
1759266000000,114626.36000000,114754.87000000,114136.50000000,114161.00000000,649.46746000,1759269599999,74347900.93512150,133346,322.11417000,36889634.52624310,0,2025-09-30T21:00:00.000Z,2025-09-30T21:59:59.999Z
1759269600000,114161.00000000,114356.98000000,113883.01000000,113940.39000000,348.93460000,1759273199999,39808902.63710590,75347,119.76323000,13661959.55864260,0,2025-09-30T22:00:00.000Z,2025-09-30T22:59:59.999Z
1759273200000,113940.40000000,114048.94000000,113765.42000000,114048.93000000,268.43760000,1759276799999,30575134.92790980,55882,145.10047000,16529082.91018950,0,2025-09-30T23:00:00.000Z,2025-09-30T23:59:59.999Z
1759276800000,114048.94000000,114308.00000000,113966.67000000,114239.53000000,434.59016000,1759280399999,49594240.07319430,99955,212.22147000,24221831.49357840,0,2025-10-01T00:00:00.000Z,2025-10-01T00:59:59.999Z
1759280400000,114239.53000000,114550.00000000,114142.99000000,114549.99000000,597.25360000,1759283999999,68303620.32357740,99376,294.96149000,33731936.28214830,0,2025-10-01T01:00:00.000Z,2025-10-01T01:59:59.999Z
1759284000000,114549.99000000,114551.76000000,114272.15000000,114272.15000000,508.42422000,1759287599999,58162291.08939120,73546,191.12336000,21860317.18315240,0,2025-10-01T02:00:00.000Z,2025-10-01T02:59:59.999Z
1759287600000,114272.16000000,114530.48000000,114096.58000000,114176.92000000,502.30318000,1759291199999,57439454.56305950,92312,275.05086000,31458941.34443370,0,2025-10-01T03:00:00.000Z,2025-10-01T03:59:59.999Z
1759291200000,114176.93000000,114700.00000000,114151.00000000,114289.01000000,597.89328000,1759294799999,68450188.15409990,131642,224.52653000,25702764.34661010,0,2025-10-01T04:00:00.000Z,2025-10-01T04:59:59.999Z
1759294800000,114289.02000000,114740.00000000,114265.63000000,114569.84000000,559.75519000,1759298399999,64124659.69339220,97807,309.91606000,35498782.78370890,0,2025-10-01T05:00:00.000Z,2025-10-01T05:59:59.999Z
1759298400000,114569.84000000,114624.30000000,114224.88000000,114256.81000000,392.52281000,1759301999999,44916642.80836330,124337,130.42820000,14926315.71138330,0,2025-10-01T06:00:00.000Z,2025-10-01T06:59:59.999Z
1759302000000,114256.82000000,114584.35000000,114236.59000000,114539.02000000,446.26236000,1759305599999,51092849.86011400,99995,140.95025000,16134907.18981810,0,2025-10-01T07:00:00.000Z,2025-10-01T07:59:59.999Z
1759305600000,114539.02000000,116591.80000000,114484.43000000,116111.28000000,2944.06599000,1759309199999,340128147.07210950,358625,1806.35109000,208592404.91176310,0,2025-10-01T08:00:00.000Z,2025-10-01T08:59:59.999Z
1759309200000,116111.27000000,116529.93000000,115950.00000000,116412.10000000,1081.73774000,1759312799999,125799851.59757210,176966,509.76557000,59285557.44917670,0,2025-10-01T09:00:00.000Z,2025-10-01T09:59:59.999Z
1759312800000,116412.10000000,116551.00000000,116203.50000000,116281.64000000,549.64831000,1759316399999,63947805.56892030,100428,271.02962000,31534325.01443630,0,2025-10-01T10:00:00.000Z,2025-10-01T10:59:59.999Z
1759316400000,116281.64000000,116795.85000000,116269.00000000,116789.58000000,642.47832000,1759319999999,74876107.05178080,94315,382.28054000,44568375.26368810,0,2025-10-01T11:00:00.000Z,2025-10-01T11:59:59.999Z
1759320000000,116789.57000000,116887.00000000,116363.38000000,116402.65000000,645.19981000,1759323599999,75238003.78144780,145821,265.44262000,30962363.16436080,0,2025-10-01T12:00:00.000Z,2025-10-01T12:59:59.999Z
1759323600000,116402.65000000,116843.73000000,116399.50000000,116806.96000000,1233.59755000,1759327199999,143777721.51223870,215173,593.43166000,69164484.57601230,0,2025-10-01T13:00:00.000Z,2025-10-01T13:59:59.999Z
1759327200000,116806.96000000,117441.26000000,116704.74000000,117292.74000000,1631.53193000,1759330799999,191156186.97459120,320890,788.57212000,92377691.80963070,0,2025-10-01T14:00:00.000Z,2025-10-01T14:59:59.999Z
1759330800000,117292.73000000,117649.99000000,117091.84000000,117423.73000000,1008.01671000,1759334399999,118324059.31406330,168084,542.78292000,63719039.29745650,0,2025-10-01T15:00:00.000Z,2025-10-01T15:59:59.999Z
1759334400000,117423.73000000,118199.00000000,117319.04000000,117535.79000000,1840.40868000,1759337999999,216862234.51042540,225459,919.74777000,108382872.00526070,0,2025-10-01T16:00:00.000Z,2025-10-01T16:59:59.999Z
